rating,date,snippet
5.0,6 bulan lalu,"Tempatnya enak, suasana nyaman, makanan n minuman enak.. recommended pokoknya👍"
5.0,setahun lalu,"Rawone enaaaak..... Roso Jawa timur an rek... Porsi bnyak n g pelit isian daging nya.... Pisang goreng nya juga manisnya g eneg.... Enaaak e pooolll
Rasa enak, harga murah dan porsi bnyaaak, di fasilitasi buat keluarga dong khususnya yg punya bayi balita... Bisa buat destinasi mkn wajib keluarga ini..."
5.0,4 bulan lalu,"tempat yg nyaman buat mahasiswa nugas, buat nongkrong bisa banget, ngga cocok buat yg cari ketenangan karena kadang ada live music, tempatnya agak masuk dalam gang tapi parkir luas, tempat duduk juga banyak, harga murah"
5.0,setahun lalu,"Harga rekomended. Parkirnya luas dan baik.  Variasi menu lumayan menarik. Rekomended.
Asyik lagi ada live Music di grand opening tgl 4 ini. Suaranya menarik perhatian sopan banget di telinga. Ini juga bikin nagih"
3.0,3 tahun lalu,"Lokasinya dekat dengan kelurahan condongcatur, berada di dekat ringroad tapi tidak berisik. Banyak kursi dan meja. Menunya juga banyak.

Untuk rasa pisang gorengnya enak, otak-otak standar, kopinya lumayan, es coklatnya tidak enak.

Harganya termasuk murah untuk tempat nongkrong, pelayanan ramah. Parkir gratis dan luas.

Kamar mandi tidak terlalu bersih dan bau."
5.0,11 bulan lalu,"Makanan enak, minuman jg enak. Cuma tadi makan pecel tp bumbunya agak keasinan sedikit.

Service oke banget, pelayanan cepet, wifi oke.

Atmosphere kalo siang emang agak panas ya, mungkin untuk kebersihan kamar mandi dan mushola bisa ditingkatkan."
3.0,setahun lalu,"tempatnya luas sekali, dari depan sampai belakang ada banyak sekali pilihan tempat duduk. entah itu mau duduk di kursi atau pun lesehan. semuanya ada. sayangnya adalah jika kita memilih duduk di area belakang, kita mesti jalan ke depan untuk memesan menu yang mana itu tempatnya jauh sekali. kalau pun nanti ada yang kosong untuk menunya, pasti kita harus jalan bolak-balik. memang harus effort kalau mau pesan di sini, lalu juga pembayarannya harus di awal. selain itu, tempat ini belum memiliki area non-smoking yang mana asap rokok pengunjung lain sangatlah mengganggu apabila kita tidak merokok. memang sih seluruh tempat ini punya konsep open space, tapi kalau ada area pemisahnya, pasti lebih bagus lagi. karena tidak semua orang nyaman dengan asap rokok.

untungnya untuk harga makanan dan minuman di sini masih cukup terjangkau, tidak yang terlalu mahal tapi juga tidak yang terlalu murah sih. saya memesan kopi vanilla rasanya relatif enak dan kopinya terasa di lidah serta tidak hambar. untuk cirengnya juga cukup enak tapi sausnya kurang banyak, terlalu sedikit bagi saya. dan untuk pisang goreng cokelat keju bagi saya porsinya sudah banyak sih dan enak juga kok pisangnya. topping-nya tidak pelit juga. secara makanan dan harga tidak ada masalah sih. lalu di sini juga ada wifi dan banyak stop kontak juga, cocok bagi yang mau kerja atau nugas. selain itu, di sini tidak ada tukang parkirnya. motor pasti aman karena toh kita bisa lihat dengan mata kita sendiri karena lokasi parkirnya persis ada di samping kita.

overall sih cukup recommended. tapi kalau kalian tidak tahan asap rokok, tempat ini tidaklah cocok untuk kalian."
4.0,2 tahun lalu,"Ke sini pertama kali, nyobain rawonnya, ternyata lumayan enak, tapi memang dagingnya dipotong gede gede, biasanya yg oke itu dipotong agak kecil, empuk, dan banyak tetelannya, tapi ini udah lumayan bgt di harga 16 rb. Tela, mendoan, pisgor, tahu walik ya udah enak buat cemilan. Minuman juga udah oke juga jus alpukatnya. Tempatnya gede bgt, buat nongkrong ini cocok bgt, mau ramean atau dikit, spotnya juga banyak, lesehan ada, kursi ada, mushola ada juga buat yg muslim. Harga ramah kantong sekali, tempat cukup nyaman, parkir gratis, sygnya gak nyobain wifinya wkt itu, tapi udah top lahhh ini tmpt buat nongkrong 👌🏼👌🏼👌🏼"
5.0,2 tahun lalu,"Tempatnya luas, parkiran mobil ada, parkiran motor muat banyak. Kalau bulan ramadhan sangat cocok dibuat buka bersama, tapi harus reservasi dulu. Free Wifi juga. Range harga cukup murah"
3.0,4 tahun lalu,"Penasaran karena rame banget,, harga sih standar,, kalo soal rasa menurut sy pribadi taste minumannya masih kurang josss. Pas kesini nyobain milkshake coklat dan moccachino plus ngemil pisang coklat sama tahu crispy. Cemilannya sih perfect dan porsinya jg banyak. Semoga makin lebih baik lagi kedepannya. Sukses selalu"
5.0,9 bulan lalu,"Tempat tongkrongan anak mudabyg sedikit tersembunyi tetapi selalu ramai anak muda ,siang bahkan malam tak pernah sepi. Malam hari nya menyajikan live music"
5.0,5 bulan lalu,"cafe langgananku skripsian yang parkirnya luas dan free parkir. selain murah, dkt pol sama kos ku. pelayanan oke, wifi kenceng, colokan banyak, menu bervariasi + cocok untuk kantong mahasiswa. tiap rabu & kamis ada live music sekitar jam 8-10 malam. yang aku kurang suka, sering bgt kalau sore ada yg bakar2 di sebelah barat pendopo entah bakar sampah atau apa dan asapnya sangat mengganggu. semoga bisa jadi masukan👍🏻"
4.0,3 tahun lalu,Tempat nongkrong yang belum lama di jogja. Cukup asyik. Lokasinya agak masuk dikit tapi terjangkau. Tempatnya cukup luas bisa sampai 100 orang. Bisa pilih mau duduk atau lesehan. Klo mau sambil nugas bawa laptop / push rank sudah disediakan colokan listrik di setiap sudutnya. Harga rata2 cafe di jogja. Pelayanan baik. Tempat parkir gratis. Kurang cocok klo buat rapat / kerja yang perlu suasana agak sepi.
4.0,3 bulan lalu,"Oberall semuanya bagus bisa qris,cash,dan bank cocok bagi mahasiswa yang sedang cari tempat ngerjqin tugas colokan disedian buat charger laptop  anda, luas, tempatnya memperbolehkan merokok jadi kurang nyaman bagi yang bukan perokok karena  todak disedian tempat bebas terhadap rokok yah guys"
4.0,4 tahun lalu,"Makanan telue, ayam, lele, pecel, nasi goreng dsb, harga 8-20 ribu. Rasa biasa aja. Tempat luas banyak kursi meja, ada juga lesehan, ada yg di dalam joglo ada yg outdoor.. ada mushola, ada toilet, parkiran luas. Banyak colokan dan ada wifi, sayang wifinya lemot padahal pengunjung pas ga rame bgt. Kasirnya ga ramah, saya tanya dia jawabnya cuek. Disini cocok buat yg dateng rame2 bareng temen/geng atau mau rapat organisasi kampus. Nugas juga mayan cocok."
5.0,setahun lalu,"Tempat andalan kalau wfc
Tempatnya deket kos , makananya enak tapi murah👍🏻
Pelayanan oke
Parkir gratis
Wifi kenceng walaupun rame"
5.0,setahun lalu,"Cocok untuk kumpul2 sama temen, sodara, dll
Pilihan menunya banyak. Okesiiip"
5.0,4 bulan lalu,"Enak mendoannya, cocolan kecap pedas. Soto, dagingnya banyak.
Teh manis nya kurang manis, tergantung selera.
Teh hijau nya enak banget.

Harga terjangkau.

Mushola dan KM/WC bersih.

Parkiran gratis tanpa tarif."
5.0,setahun lalu,"Makanannya enak-enak. Rekomendasi aku sotonya sih. Mantap banget. Kalo kopi aku rekomendasiin kopi sue (susu jahe). Enak, kopinya khas, susunya pas dan jahenya bikin anget dan wangi. Ini salah satu rekomendasi tempat ngopi yg vibesnya sibuk produktif. Kerja remote, nugas, atau belajar bareng cocok di sini. Suasananya adem, rindang, vibes hometown gitu tapi bukan yg view sawah2an. Ada opsi tempat duduk kursi atau lesehan. Parkiran luas banget dan gratis. Ada toilet yg cukup bersih, ada musholla yg cukup nyaman. Cashless available tapi pas aku kesini lagi trouble."
4.0,setahun lalu,"utk pelayanan suka banget... ramah banget mbak dan mas nya.. live musiknya oke... makanan sesuai harga...

saran  aj ya....sebelum d sajikan harap d cek dulu kwalitas makanan yg sekiranya rawan utk cepat expiyed .

semoga lancar selalu...👌"
5.0,2 tahun lalu,"tempatnya nyaman, makanannya enak, harga terjangkau, ada lesehan dan kursi, parkir cukup luas, banyak menu makanannya, tempatnya bersih, cocok untuk kumpul bareng temen, tempatnya terlihat dari jalan ramai lancar"
5.0,3 bulan lalu,sangat suka nonkrong di sini
1.0,sebulan lalu,"Mbak Mbak Kasir yang berhijab nggak ramah sama sekali, please kalau lagi badmood atau capek jangan dibawa ke kerjaan. Kita beli ya bukan minta minta, even sama yang minta minta pun harus tetep ramah."
5.0,3 tahun lalu,Temaptnya sangat luas dengan harga yang murah... Good service. Terdapat toilet dan mushola. Parkiran sangaat luaas. Disini jg ada wifi dan colokan.. mantap pokoknya
5.0,11 bulan lalu,"Nongkrong di Kobessah Kopi itu sesuatu banget.
Menunya oke, khususnya Rawonnya.
Tempat luas dan juga parkirannya.
Cocok buat nongkrong hangout bersama teman atau relasi bisnis. Suasana cozy, buat diskusi dll.
Buat yg bawa HP dan laptop ada wifi dan colokan listriknya jadi gak perlu takut lowbatt.
Harga mahasiswa mutu ciamik.
Direkomendasikan buat mahasiswa yg lagi belajar atau mengerjakan tugas bisa di sini.
Kamar mandi bersih dan terawat.
Ada tempat untuk Sholat juga."
4.0,5 tahun lalu,"Pertama kali dateng, impresi pertama tempatnya luas banget. Bisa bawa banyak orang. Bahkan bisa nobar dan ngadain acara di sini.  Bangunannya dari kayu-kayu. Bisa duduk dan lesehan. Pilihan menunya banyak dan terjangkau. Fasilitas lengkap, wifi gratis dan 24 jam. Cuma ya rame kalau mau ngerjain tugas. Cocoknya buat nongkrong hura-hura."
5.0,setahun lalu,"Sebelum kesini melihat ulasan dari yg lain, ternyata benar tempat ya enak, cocok banget buat santai bareng pacar, suami atopun keluarga, dan cocok buat mengerjakan tugas kuliah bareng temen.
Untuk menunya kebetulan pesan soto daging campur (menurutku rasa y cocok dilidah, u/ kecambah y masih mentah dan diriku suka, bagi yg ga suka kecambah mentah, skip aj deh, cos rasa kecambah y nendang loh), tempe mendoan (menurutku enak), susu jahe (jahe y bikin hangat, enak), kopi susu jahe (enak juga nie, jahe y ga kalah sama kopi)"
5.0,5 bulan lalu,"* Suasana nyaman: Cocok untuk bekerja, belajar, atau sekadar mengobrol dengan teman.
* Menu kopi beragam: Mulai dari kopi hitam, latte, hingga berbagai variasi lainnya.
* Fasilitas lengkap: Ada Wi-Fi gratis, colokan listrik, dan tempat parkir yang cukup luas."
2.0,10 bulan lalu,"Oke rame jadi makanannya lama, wajar. Magelangannya lumayan enak kerasa bumbunya, tapi ini hari kamis tgl 30 Mei jam 7 malem entah mbak siapa ini, kasirnya lumayan bikin saya langsung pengen ngasih bintang 1. Mau fasilitas oke mau tempat bagus tapi SDMnya kurang ramah langsung males ngasih rating lebih.

Sistem Open Bill yg ribet mampus, ada disclaimer open bill maksimal jam 9 malem harus segera dibayar. Sampe situ oke, yg jadi mbulet ae masalah gimana nyatet orang yg pengen sistem open bill?

Bayangin saya depan kasir minta open bill langsung disuruh barengan aja mesennya, saya udah bilang masih nungguin temen jadi saya butuh kepastian naro jaminan apa kek apa mungkin saya book table numbernya. Katanya dicatet namanya aja, stelah katanya tiba2 saya disuruh minggir dulu karena ada next queue. Saya tungguin gimana keputusannya, ini mbak2 diem aja ngelayanin next queue sampe 2 orang.

Saya tanyain lagi ""terus gimana mbak ini nanti saya ama temen2 saya pesen tinggal sebut nama apa gimana?"" Baru dia bilang ""iya""

Kalo ente tau hospitality, suruh customernya duduk kalo udah ada keputusan jelasin yg bener. Saya tungguin depan anda mbak malahan mbidek ae ampe saya tanya lagi gimana open billnya, astaga"
5.0,setahun lalu,"Warkop yang vibes nya mahasiswa banget. Cocok untuk anak kuiahan yang pengen Nongki, ngerjain tugas, ada colokan di tiap tempat duduk. Mobile legends apa lagi. Tempat nya spacy banget. Makanan dan minuman murah dan bnyk pilihan."
5.0,setahun lalu,"Pelayanannya sangat ramah. Parkirnya luas banget dan GRATIS, bisa bawa mobil atau motor. Gak cuma parkirannya tapi juga tempat nongkrongnya juga luas banget. Banyak meja dan colokannya. Ada yang pake meja ada yang lesehan. Pelayannya cepet banget sumpah, padahal baru pesen eh dah datang aja. Mana tetep anget. Roti bakar coklat sama pisang gorengnya rekomendasi sii. Selain enak juga murah. Disini harga mahasiswa. Cuma WCnya pesing banget:( mohon untuk setiap sejam sekali dibersihin."
4.0,2 tahun lalu,"Rasa   : 4/5
Harga : 5/5
Tempat : 3,5/5
Pelayanan: 5/5

Tempat ngopi dengan harga standar kafe Jogja, banyak pilihan menu minuman dan makanan. Bisa buat nongkrong atau nugas tapi lebih banyak yang nongkrong disini. Rasa dan harga seperti tempat ngopi pada umumnya."
5.0,2 tahun lalu,"Harga menunya murah2
Rasa kopinya lumayan lah
Tempatnya rame sama orang2 yg nugas

Disini gag susah dapet colokan. Kemaren duduk lesehan, tiap meja tu udh disediain colokan."
4.0,setahun lalu,"Udah sering lewat yang di ngelaban, cuma ini datangnya malah yang di concat. Tempatnya luas, makanan lumayan. Harganya, anak kos an masuk banget ini, wajar aja rame muda mudi buat nongkrong."
5.0,3 tahun lalu,"Harganya disini terjangkau untuk kantong mahasiswa, but suprisingly makanannya disini mantullss sekali.
Menjadi pilihan kalo mau ngopi dan makan gausah bingung-bingung pindah tempat kalau mau makan.
Rame terus tapi pelayanan tetap baik dan cepat. Dari segi menu juga beranekaragam ! ✨"
5.0,3 bulan lalu,"Suasana nyaman bisa buat nugas kuliah.
fasilitas tempat sprti wc, kamar mandi bersih
harga sangat terjangkau"
5.0,setahun lalu,"cocok banget buat mahasiswa yg mau nongkrong, ngerjain tugas, atau rapat diskusi. tempatnya luas bgtt, parkiran lebar, makanannya enak2 semua!!"
4.0,5 tahun lalu,"Tempat nongkrong jogja utara, eh Sleman..
Belakang Giant Ringroad utara, atau selatan Balaidesa Condongcatur. buat masuk mobil agak susah. Karna kalo dr utara jalannya pas tikungan dan turunan. Kalo dr selatan cuma bisa dilewati 2 motor.
Cocok buat kumpul grup maupun rombongan rame. Ada lesehan dan juga meja. Disetiap meja sudah ada colokan bagi yang mau nongkrong sambil main game ataupun ngerjain tugas. Disediakan wifi.
Minuman macem-macem, ada snack dan jajanan makanan ringan plastikan. Ada juga makan berat. Yang harganya semua relatif murah. Aman buat kantong mahasiswa.
Untuk wifi ada 2 alternatif, berbayar dan tidak. Yang berbayar cukup beli voucher di Kasir. Voucher cukup murah, 3k aja udah full speed.
Parkir luas dan GERATISS"
4.0,3 tahun lalu,"Terus terang baru tau ada tempat makan yang seperti ini dekat sekali dari rumah...tempatnya ngumpet sih...
Padahal tempat makan seperti ini enak sih...tempatnya juga luas...
Untuk parkir kendaraan juga luas...bisa untuk motor juga untuk mobil...
Makanannya juga banyak macemnya dan harga pun tidak mahal...masih harga wajar...
Tempatnya memang sangat cocok untuk rame rame bareng temen temen...dan tidak jauh dari pusat kota...walaupun tempatnya ngumpet..."
4.0,7 bulan lalu,"Tempat yang cocok untuk mahasiswa,akan tetapi cukup rame jika ingin mencari ketenangan di malam hari. Parkir Berbayar tapi cukup luas dan tukang parkirnya pun ramah. Cukup worth it untuk mahasiswa dari segi harga,suasana,dan fasilitas seperti mainan waktu kumpul bersama teman."
3.0,setahun lalu,"nasinya dikit banget kak, saus ayamnya dominan jahee. Makan 2 paket tp ga kenyang samsek. Lemonteanya tawar😔"
4.0,4 tahun lalu,"tempatnya enak untuk nongkrong dan suasananya berdekatan dengan jalan raya mudah untuk di cari, harga makanan dan nya tidak terlalu mahal, terdapat lesehan dan tempat duduk."
5.0,setahun lalu,"enak banget makanan n minumannya, parkirnya jga luas, saran kalo kesini ramean enak poll tempatnya jga comfy buat nugas sama kumpul bareng. untuk harga makanan minuman tergolong murah dan enak, free wifi jg, paswordnya minta ke mas mas kasir aja/yg nganter pesenan"
2.0,6 bulan lalu,aku pesen magelangan ada lalat ikut ke goreng😭
4.0,3 tahun lalu,"Tempat luaaasss, ada pilihan kursi dan lesehan
Pilihan menu juga banyak
Saya pesan kentang goreng, Mie Instant spesial, strawberry squash, es kopi susu, dan pisang keju
Harga termasuk terjangkau
Untuk mie instant spesialnya terlalu asin
Tp yang lainnya tidak ada masalah
Ada lagi sedikit minusnya, di sana banyak sekali semut merah"
5.0,setahun lalu,"Parkir gratis, ambience nya mantep remang2 ala cafe, lesehan & dudukan included, mushola available, qris jangan ditanya sudah pasti ada, utk sekelas cafe harus punya :D dan yang pasti.. harga sangat affordable utk kalangan mahasiswa. Pisang gorengnya wajib dicoba! 🫰🏻🥹"
5.0,4 bulan lalu,"tempatnya nyaman ada lesehan dan juga kursi biasa, wifinya kenceng, colokan dimana mana.. dan pisang gorengnya enak bangetttt 🤩"
5.0,sebulan lalu,tempatnya luas dan makanannya enak enak
3.0,setahun lalu,"Tempatnya luas, harga makanan dan minuman terjangkau. Karena ramai jadi lumayan berisik, gk enak buat ngobrol."
5.0,2 tahun lalu,"Kobessah Concat. Tempatnya luasss, parkiran luasss. Ada toilet & mushola tapi gak ke toilet sama musholanya. Colokan dimana mana, WiFi voucher bayar 3ribu buat 3jam, dan speadnya worth it buat akses data yang besar. Pelayanan ramahhhh, tiap gelas/piring kosong langsung diangkat/diberesin👍

Minusnya pas aku masih mau minum 😭 tapi udh ditawarin buat diambil waitersnya, mau gak mau aku kasih dong, but sayangg banget wehh blm tetes terakhir minumannya udh dibawa buat dicuci🥺 wkwkwkwk🤣

Selasa, 4 Oktober 2022"
4.0,4 tahun lalu,"Salah satu warung kopi yang recommended buat nongkrong rame-rame atau sendirian macem nugas dan kerja. Ngga perlu khawatir terminal/colokan karena udah tersedia di hampir semua meja.
Tempatnya luas, memanjang gitu. Banyak lampu-lampu di pinggirannya yg nambah kesan cozy. Pengunjung bisa milih duduk di kursi atau lesehan.
Harga makanan sama minumannya standar warkop Jogja pada umumnya."
5.0,9 bulan lalu,"Kafe ini mempunyai banyak cabang, dan kesemuanya nyaman tempatnya serta pelayanannya."
4.0,setahun lalu,"Kobessah adalah sebuah cafe yang menawarkan pengalaman yang unik dan nyaman bagi pengunjungnya. Salah satu fitur yang menonjol adalah ketersediaan wifi gratis, yang memungkinkan pelanggan untuk tetap terhubung dengan dunia digital selama kunjungan mereka. Ini sangat berguna bagi mereka yang ingin bekerja atau bersosialisasi secara online.

Selain itu, kehadiran mushola di Kobessah adalah nilai tambah yang luar biasa. Ini memberikan kenyamanan bagi pelanggan yang ingin melaksanakan ibadah sholat

Kobessah juga menawarkan berbagai macam hidangan dan minuman yang lezat, cocok untuk berbagai selera."
5.0,5 tahun lalu,"Tempat nyaman. Tersedia beberapa colokan. Cukup nyaman untuk ngerjain skripsi. Apalagi jam bukanya sampai pagi. Harga termasuk terjangkau. Untuk wifi harus membeli.
Untuk ngobrol dan nongkrong bersama teman pun nyaman.
Ada yang lesehan ataupun bisa menggunakan meja. Parkiran luas.
Pelayanan baik, cepat."
5.0,setahun lalu,"Favorit menu kalo di sini adalah pisang goreng coklat keju , kopi aren ,es klepon dan es lyche tea 😁"
5.0,2 tahun lalu,Tempat ngopi yang asyik untuk melakukan diskusi atau hanya sekedar ingin menghabiskan waktu malam anda menanti datangnya pagi. Tempat berada di dekat pusat kota sehingga waktu tempuh dan akses ketika ingin menuju ke lokasi sangatlah mudah dan tidak membutuhkan waktu yang lama. Tempat parkir cukup luas juga. Menu yang ditawarkan mayoritas berupa olahan kopi dan juga terdapat aneka amacam teman camilan untuk menemani ngopi. Harga yang ditawarkan juga cukup terjangkau bagi kalangan mahasiswa.
5.0,2 tahun lalu,"Tempatnya cukup rame jadi harus siap-siap gak kebagian kursi, tapi tempatnya cukup luas. Tempat menunya peningkatan dari sebelumnya pernah ke sini. Harganya cukup murah, snacknya beragam dan secara rasa enak."
5.0,4 bulan lalu,"konsepnya kaya warkop gitu tapi wifinya kenceng , makanannya murah pol kemarin beli 6 menu cuma kena 59rb🤣✌️"
4.0,3 tahun lalu,"Tempatnya seru buat nongkrong dan harga terjangkau. Yang suka kopi bisa banget nih kesini. Dan yang paling beda dibanding yang lain disini gak bayar parkir sooob
Keren👍🏻"
5.0,4 tahun lalu,"Dari tempatnya asik banget. Ada yang lesehan, ada juga yang duduk kursi. Mulai dari indoor sampe outdoor juga ada. Tinggal pilih sesuka kalian. Parkirannya juga luas pake banget. Menunya juga terjangkau. Nasi lele dengan sambel bawang yang khas punya cita rasa yang superrr duperrr nagihh. Pilihan menunya buanyakk. Free wifi juga. Rekomendasi tempat nongkrong di jogja yang patut kalian coba bareng temen temen."
4.0,2 tahun lalu,"Diantara banyak kopi sop di concat ini rekomendasi sih. Hargnya worth dg kualitas minuman. Kopinya enak2.

Mas2nya ramah. Kasirnya baik tp kurang senyum. Tempatnya enjoy buat ngopi atau nugas.

Luas. Parkir enak ga di tarik uang lagi. Mudah ditemukan. Rekomended buat yg mau nongki bareng2 dan nugas."
5.0,2 tahun lalu,"Lokasi agak nylempit, tidak cocok buat yg naik mobil.
Enak buat nongkrong dan ngopi bareng.
Makanan enak.
Harga terjangkau."
5.0,3 tahun lalu,"Tempatnya luas dan terbuka, cocok untuk nongkrong bersama tongkrongan kami bukan tongkrongan pecundang."
5.0,setahun lalu,Salah satu tempat recommended buat nongkrong di jogja. Makanan enak dan murah. Suasana sangat nyaman buat nongkrong atau ngerjain tugas buat mahasiswa.
4.0,2 tahun lalu,"Udah berkali-kali saya tiap order Kopi Klotok tapi kasirnya gagal paham.

Itukan ada dua ""ukuran"": Biasa dan Tanggung.
Nah tingkat manisnya ada: pahit, biasa, agak manis, manis.

Kalo saya beli bilangnya: ""Mbak kopi hitam klotok biasa dan manisnya agak manis.
Mbak nya jawab: ""iyaaa, manisnya biasa apa agak manis?"".
Saya: ""kopinya ukuran kecil mbaaak, tingkat manisnya agak manis!.""

Sebaiknya diganti aja: Kecil dan Medium.
Nama variannya 'biasa' tapi kok sub-variannya juga 'biasa' 🤌🗿.

Kalau soal rasa.
Kopi klotok disini itu mirip² Klotoknya Pakem, tapi jangan berharap Pisang Goreng nya mirip hehehe. Kopi 6rb itu murah banget untuk ukuran kecil (sekitar 100ml). Saya minimal 2 cangkir kalo disini. Ditemani singkong goreng yg rasanya standar sih, ya okelah pokoknya buat cemilan kopi. Makanan beratnya juga lumayan rasanya.

Parkir gratis, ada wifi ping-nya renda, suasana enak. Ngopi sendiran juga OK, bareng² juga OK."
4.0,setahun lalu,"Makanan murah ,
Minuman juga
Ada wifi
Parkir rindang
Cuma sepertinya memang sarang lelaki 😂 jadi untuk wanita mending duduknya di yang depan dekat kasir saja"
5.0,setahun lalu,"Kobessah kopi, tempat ngopi dengan suasana yg enak. Tempatnya enak buat ngobrol sama temen, parkiran luas, harga makanan dan minumannya cukup terjangkau, pelayanannya bagus (pesanan cepat jadi)"
5.0,2 tahun lalu,"Harganya murah bangeeett...
Colokannya di setiap tempat duduk ada & wifinya kenceng.
Cocok untuk yang wfa atau mabar.
Tempatnya instagramable & di tengah kota."
2.0,4 bulan lalu,"mbak kasir tidak ramah, sudah banyak yang komplain tentang ini tapi pihak kobessah seperti tidak ada perubahan, gws deh"
5.0,2 tahun lalu,Tempatnya enak ...makanannya juga fresh..utk harga terjangkau...assik buat nongki-nongki....😁
5.0,2 tahun lalu,"Warung kopi murah meriah yang selalu Ramai terutama saat malam.
Malam terdapat Live Music Acoustik.
Bukan hanya kopi saja namun juga banyak pilihan menu non kopi, Seperti: jeruk, jahe, serai, coklat, susu.
Ada juga makanan pecel, nasi telor, Indomie."
5.0,2 tahun lalu,Nyaman untuk nongkrong dan harga bersahabat banget! Cocok untuk kantong mahasiswa rasa jangan ditanya lagi pasti pas sesuai harga dan lidah.
5.0,6 tahun lalu,"Tempatnya bagus, bersih, dan asik buat nongkrong makanan dan minumnya juga enak harganya juga gak mahal cocok untuk mahasiswa dan juga anak kos"
